cover_id,original_id,lcs_similarity,levenshtein_similarity,pitch_hist_similarity,dtw_distance,is_correct
39,33,0.707395,0.628571,0.565897,,0
39,34,0.659026,0.539906,0.346354,,0
39,35,0.662461,0.580110,0.377538,,0
39,36,0.590529,0.475336,0.708650,,0
39,37,0.715655,0.627119,0.289501,,0
39,38,0.787879,0.714286,0.573289,,0
39,39,0.773414,0.656410,0.926795,41.64188932706305,1
39,40,0.781022,0.768116,0.807912,,0
39,41,0.730159,0.631285,0.864549,,0
39,42,0.644628,0.515419,0.898632,,0
39,43,0.729642,0.649123,0.931823,,0
39,44,0.637119,0.511111,0.646647,,0
39,45,0.619048,0.520000,0.829922,,0
39,46,0.721854,0.656627,0.915345,,0
39,47,0.683077,0.587302,0.874953,,0
39,48,0.691131,0.591623,0.726965,,0
39,49,0.783784,0.687500,0.720081,,0
39,50,0.642458,0.518018,0.329496,,0
39,51,0.633431,0.526829,0.671418,,0
39,52,0.788530,0.741259,0.358882,,0
39,53,0.702875,0.615819,0.697559,,0
39,54,0.752351,0.639344,0.880207,,0
39,55,0.776224,0.733333,0.612546,,0
39,56,0.730159,0.642458,0.970975,,0
39,57,0.648968,0.541872,0.378097,,0
39,58,0.735395,0.690323,0.351119,,0
39,59,0.776224,0.733333,0.426687,,0
39,60,0.744966,0.672840,0.378417,,0
39,61,0.820847,0.701754,0.902064,,0
39,62,0.640950,0.537313,0.373924,,0
39,63,0.666667,0.551724,0.284027,,0
39,64,0.690691,0.578680,0.617597,,0
39,65,0.765273,0.674286,0.722897,,0
39,66,0.677215,0.594444,0.312835,,0
39,67,0.683077,0.587302,0.406672,,0
39,68,0.656535,0.559585,0.576503,,0
39,69,0.660606,0.561856,0.547960,,0
39,70,0.696203,0.611111,0.572750,,0
39,71,0.753247,0.674419,0.347411,,0
39,72,0.761905,0.702532,0.777688,,0
39,73,0.841727,0.753521,0.633983,,0
39,74,0.643478,0.531100,0.624299,,0
39,75,0.707317,0.604167,0.363926,,0
39,76,0.785455,0.748201,0.618722,,0
39,77,0.800000,0.770833,0.359044,,0
39,78,0.674556,0.564356,0.657358,,0
39,79,0.719512,0.614583,0.572744,,0
39,80,0.739130,0.639785,0.434874,,0
40,1,0.878981,0.816456,0.928671,,0
40,2,0.895105,0.810127,0.804482,,0
40,3,0.743202,0.676301,0.756314,,0
40,4,0.913580,0.873494,0.670657,,0
40,5,0.856187,0.810127,0.843518,,0
40,6,0.882175,0.838150,0.937103,,0
40,7,0.792982,0.702532,0.559032,,0
40,8,0.792553,0.683486,0.653056,,0
40,9,0.855556,0.762376,0.470515,,0
40,10,0.807799,0.721393,0.549993,,0
40,11,0.868805,0.800000,0.568419,,0
40,12,0.798561,0.696203,0.586519,,0
40,13,0.797619,0.730337,0.880918,,0
40,14,0.932039,0.892405,0.466624,,0
40,15,0.903010,0.848101,0.230306,,0
40,16,0.884146,0.835294,0.648990,,0
40,17,0.818681,0.723301,0.690552,,0
40,18,0.881159,0.807487,0.516785,,0
40,19,0.722772,0.593496,0.746854,,0
40,20,0.878613,0.808511,0.364113,,0
40,21,0.877612,0.824859,0.899484,,0
40,22,0.811111,0.722772,0.698652,,0
40,23,0.819048,0.740506,0.417952,,0
40,24,0.916667,0.854430,0.426982,,0
40,25,0.896552,0.888199,0.832482,,0
40,26,0.798942,0.681818,0.439868,,0
40,27,0.824513,0.736318,0.882921,,0
40,28,0.868263,0.818182,0.908041,,0
40,29,0.753056,0.613546,0.829271,,0
40,30,0.755906,0.645740,0.693173,,0
40,31,0.858824,0.796703,0.529924,,0
40,32,0.818792,0.759494,0.722360,,0
40,33,0.876877,0.834286,0.775329,,0
40,34,0.819407,0.708920,0.287399,,0
40,35,0.855457,0.801105,0.550604,,0
40,36,0.761155,0.650224,0.894815,,0
40,37,0.883582,0.836158,0.378977,,0
40,38,0.890282,0.819876,0.628578,,0
40,39,0.872521,0.789744,0.781852,,0
40,40,0.905405,0.848101,0.982148,29.366210975807284,1
40,41,0.890208,0.826816,0.952267,,0
40,42,0.779221,0.660793,0.793856,,0
40,43,0.899696,0.859649,0.766288,,0
40,44,0.762402,0.648889,0.670107,,0
40,45,0.804469,0.720000,0.914253,,0
40,46,0.901235,0.867470,0.750506,,0
40,47,0.847262,0.772487,0.726676,,0
40,48,0.842407,0.764398,0.798001,,0
40,49,0.880503,0.825000,0.632012,,0
40,50,0.805263,0.689189,0.259067,,0
40,51,0.804408,0.712195,0.762531,,0
40,52,0.890365,0.835443,0.317918,,0
40,53,0.871642,0.824859,0.898851,,0
40,54,0.862170,0.775956,0.754651,,0
40,55,0.902597,0.860759,0.740436,,0
40,56,0.872404,0.815642,0.803839,,0
40,57,0.814404,0.724138,0.325290,,0
40,58,0.926518,0.879747,0.306801,,0
40,59,0.896104,0.848101,0.463403,,0
40,60,0.906250,0.858025,0.580775,,0
40,61,0.778116,0.719298,0.908994,,0
40,62,0.818942,0.731343,0.413293,,0
40,63,0.825485,0.724138,0.225994,,0
40,64,0.845070,0.761421,0.792355,,0
40,65,0.870871,0.788571,0.949695,,0
40,66,0.869822,0.805556,0.211130,,0
40,67,0.858790,0.783069,0.373335,,0
40,68,0.831909,0.756477,0.731127,,0
40,69,0.835227,0.752577,0.669231,,0
40,70,0.875740,0.822222,0.818566,,0
40,71,0.896970,0.854651,0.324938,,0
40,72,0.930380,0.873418,0.765397,,0
40,73,0.793333,0.740506,0.539039,,0
40,74,0.806540,0.708134,0.837097,,0
40,75,0.840000,0.765625,0.296673,,0
40,76,0.888889,0.835443,0.733726,,0
40,77,0.913907,0.867089,0.286036,,0
40,78,0.833333,0.737624,0.858661,,0
40,79,0.862857,0.786458,0.650171,,0
40,80,0.866279,0.795699,0.841973,,0
41,1,0.854545,0.793103,0.628354,,0
41,2,0.847682,0.735632,0.519909,,0
41,3,0.737752,0.678161,0.649256,,0
41,4,0.911765,0.862069,0.822568,,0
41,5,0.819048,0.735632,0.721726,,0
41,6,0.904899,0.862069,0.557631,,0
41,7,0.750831,0.643678,0.416910,,0
41,8,0.821429,0.738532,0.870629,,0
41,9,0.867021,0.801980,0.961735,,0
41,10,0.832000,0.776119,0.452489,,0
41,11,0.891365,0.848649,0.825307,,0
41,12,0.755102,0.637931,0.338327,,0
41,13,0.795455,0.747191,0.546672,,0
41,14,0.916923,0.856322,0.875520,,0
41,15,0.869841,0.787356,0.691647,,0
41,16,0.912791,0.850575,0.437966,,0
41,17,0.842105,0.766990,0.565360,,0
41,18,0.880886,0.818182,0.325926,,0
41,19,0.738095,0.630081,0.446381,,0
41,20,0.889503,0.845745,0.657290,,0
41,21,0.883191,0.864407,0.644331,,0
41,22,0.845745,0.772277,0.494810,,0
41,23,0.815710,0.770115,0.426450,,0
41,24,0.902439,0.850575,0.921038,,0
41,25,0.913433,0.879310,0.546665,,0
41,26,0.802030,0.718182,0.852315,,0
41,27,0.869333,0.800995,0.684373,,0
41,28,0.902857,0.857955,0.582601,,0
41,29,0.785882,0.661355,0.671319,,0
41,30,0.785894,0.699552,0.513299,,0
41,31,0.882022,0.851648,0.329551,,0
41,32,0.808917,0.729885,0.789704,,0
41,33,0.922636,0.897143,0.399981,,0
41,34,0.821705,0.746479,0.477206,,0
41,35,0.873239,0.850829,0.301065,,0
41,36,0.780856,0.695067,0.732273,,0
41,37,0.905983,0.870056,0.645350,,0
41,38,0.865672,0.816092,0.959810,,0
41,39,0.883469,0.820513,0.507966,,0
41,40,0.878205,0.787356,0.595992,,0
41,41,0.906516,0.854749,0.582213,36.84756322318458,1
41,42,0.812968,0.718062,0.569102,,0
41,43,0.898551,0.850575,0.526854,,0
41,44,0.822055,0.724444,0.437893,,0
41,45,0.818182,0.765000,0.688011,,0
41,46,0.911765,0.867816,0.512971,,0
41,47,0.876033,0.841270,0.496417,,0
41,48,0.876712,0.827225,0.775924,,0
41,49,0.838323,0.793103,0.473134,,0
41,50,0.813131,0.725225,0.717339,,0
41,51,0.823219,0.760976,0.672510,,0
41,52,0.876972,0.793103,0.497956,,0
41,53,0.894587,0.864407,0.521043,,0
41,54,0.885154,0.814208,0.525673,,0
41,55,0.888889,0.827586,0.700788,,0
41,56,0.912181,0.871508,0.530042,,0
41,57,0.832891,0.773399,0.739177,,0
41,58,0.917933,0.862069,0.359003,,0
41,59,0.882716,0.816092,0.854278,,0
41,60,0.916667,0.862069,0.859887,,0
41,61,0.771014,0.735632,0.625748,,0
41,62,0.826667,0.766169,0.363648,,0
41,63,0.854111,0.793103,0.377904,,0
41,64,0.857143,0.796954,0.664739,,0
41,65,0.888252,0.840000,0.542756,,0
41,66,0.881356,0.861111,0.489048,,0
41,67,0.876033,0.835979,0.393892,,0
41,68,0.844687,0.803109,0.709388,,0
41,69,0.869565,0.824742,0.868282,,0
41,70,0.875706,0.844444,0.824386,,0
41,71,0.913295,0.867816,0.557652,,0
41,72,0.909639,0.856322,0.845988,,0
41,73,0.759494,0.683908,0.936165,,0
41,74,0.830287,0.760766,0.854348,,0
41,75,0.874317,0.822917,0.394217,,0
41,76,0.856230,0.770115,0.684030,,0
41,77,0.867925,0.793103,0.471213,,0
41,78,0.851064,0.792079,0.716961,,0
41,79,0.868852,0.822917,0.893379,,0
41,80,0.900000,0.844086,0.475367,,0
42,1,0.848485,0.804598,0.885508,,0
42,2,0.847682,0.735632,0.850770,,0
42,3,0.726225,0.672414,0.725786,,0
42,4,0.929412,0.879310,0.586799,,0
42,5,0.838095,0.752874,0.773700,,0
42,6,0.916427,0.873563,0.932537,,0
42,7,0.764120,0.655172,0.763050,,0
42,8,0.826531,0.743119,0.541670,,0
42,9,0.867021,0.797030,0.481601,,0
42,10,0.848000,0.786070,0.779268,,0
42,11,0.896936,0.864865,0.435836,,0
42,12,0.761905,0.643678,0.778861,,0
42,13,0.789773,0.741573,0.825407,,0
42,14,0.910769,0.850575,0.411771,,0
42,15,0.888889,0.804598,0.360653,,0
42,16,0.918605,0.873563,0.931224,,0
42,17,0.863158,0.786408,0.756615,,0
42,18,0.897507,0.834225,0.727067,,0
42,19,0.761905,0.650407,0.835759,,0
42,20,0.889503,0.845745,0.349330,,0
42,21,0.911681,0.881356,0.733777,,0
42,22,0.845745,0.787129,0.773008,,0
42,23,0.827795,0.775862,0.634559,,0
42,24,0.896341,0.844828,0.328438,,0
42,25,0.931343,0.896552,0.907715,,0
42,26,0.812183,0.727273,0.451077,,0
42,27,0.880000,0.820896,0.773370,,0
42,28,0.902857,0.857955,0.836648,,0
42,29,0.795294,0.673307,0.814230,,0
42,30,0.795970,0.708520,0.911011,,0
42,31,0.898876,0.862637,0.714573,,0
42,32,0.815287,0.724138,0.789225,,0
42,33,0.934097,0.891429,0.880342,,0
42,34,0.842377,0.765258,0.505469,,0
42,35,0.884507,0.861878,0.726069,,0
42,36,0.795970,0.708520,0.704355,,0
42,37,0.911681,0.870056,0.453754,,0
42,38,0.877612,0.833333,0.506402,,0
42,39,0.883469,0.810256,0.896914,,0
42,40,0.884615,0.793103,0.871207,,0
42,41,0.917847,0.882682,0.880845,,0
42,42,0.817955,0.722467,0.940361,43.799421984788786,1
42,43,0.915942,0.867816,0.902545,,0
42,44,0.822055,0.728889,0.806874,,0
42,45,0.834225,0.780000,0.830954,,0
42,46,0.935294,0.890805,0.919789,,0
42,47,0.892562,0.851852,0.833186,,0
42,48,0.887671,0.842932,0.679783,,0
42,49,0.838323,0.787356,0.897100,,0
42,50,0.838384,0.747748,0.366979,,0
42,51,0.844327,0.780488,0.774588,,0
42,52,0.889590,0.810345,0.507017,,0
42,53,0.917379,0.892655,0.840104,,0
42,54,0.885154,0.830601,0.872304,,0
42,55,0.895062,0.827586,0.649773,,0
42,56,0.912181,0.877095,0.901189,,0
42,57,0.859416,0.798030,0.436415,,0
42,58,0.936170,0.885057,0.471693,,0
42,59,0.876543,0.810345,0.417678,,0
42,60,0.928571,0.873563,0.466575,,0
42,61,0.771014,0.712644,0.786324,,0
42,62,0.853333,0.796020,0.604955,,0
42,63,0.864721,0.802956,0.430399,,0
42,64,0.889488,0.822335,0.730834,,0
42,65,0.876791,0.817143,0.849161,,0
42,66,0.892655,0.866667,0.356611,,0
42,67,0.898072,0.851852,0.559756,,0
42,68,0.861035,0.818653,0.685783,,0
42,69,0.885870,0.840206,0.572590,,0
42,70,0.892655,0.866667,0.621758,,0
42,71,0.930636,0.885057,0.486282,,0
42,72,0.933735,0.879310,0.796684,,0
42,73,0.759494,0.683908,0.461265,,0
42,74,0.845953,0.775120,0.618961,,0
42,75,0.885246,0.838542,0.465273,,0
42,76,0.875399,0.781609,0.802836,,0
42,77,0.880503,0.798851,0.498871,,0
42,78,0.867021,0.806931,0.749899,,0
42,79,0.901639,0.859375,0.501299,,0
42,80,0.911111,0.854839,0.576308,,0
43,1,0.834356,0.800000,0.615438,,0
43,2,0.859060,0.752941,0.679076,,0
43,3,0.682216,0.658960,0.823408,,0
43,4,0.952381,0.917647,0.954408,,0
43,5,0.797428,0.729412,0.877889,,0
43,6,0.956268,0.924855,0.675910,,0
43,7,0.720539,0.629412,0.572165,,0
43,8,0.860825,0.766055,0.745490,,0
43,9,0.887097,0.816832,0.894270,,0
43,10,0.878706,0.810945,0.564800,,0
43,11,0.923944,0.886486,0.940000,,0
43,12,0.731034,0.623529,0.418335,,0
43,13,0.747126,0.724719,0.710241,,0
43,14,0.922118,0.870588,0.722034,,0
43,15,0.881029,0.805882,0.541096,,0
43,16,0.923529,0.894118,0.604738,,0
43,17,0.877660,0.800971,0.697099,,0
43,18,0.907563,0.844920,0.365083,,0
43,19,0.798077,0.674797,0.486982,,0
43,20,0.921788,0.877660,0.577428,,0
43,21,0.945245,0.926554,0.795384,,0
43,22,0.870968,0.801980,0.694214,,0
43,23,0.801223,0.764706,0.320676,,0
43,24,0.895062,0.852941,0.761996,,0
43,25,0.972810,0.947059,0.614155,,0
43,26,0.846154,0.750000,0.672071,,0
43,27,0.894879,0.825871,0.806248,,0
43,28,0.942197,0.909091,0.754230,,0
43,29,0.802850,0.673307,0.795313,,0
43,30,0.834606,0.735426,0.590471,,0
43,31,0.937500,0.901099,0.397139,,0
43,32,0.780645,0.705882,0.895181,,0
43,33,0.962319,0.931429,0.555230,,0
43,34,0.866841,0.779343,0.319409,,0
43,35,0.928775,0.900552,0.348693,,0
43,36,0.839695,0.739910,0.825087,,0
43,37,0.951009,0.909605,0.497969,,0
43,38,0.876133,0.841176,0.897456,,0
43,39,0.898630,0.825641,0.601373,,0
43,40,0.889610,0.805882,0.695219,,0
43,41,0.934097,0.893855,0.685229,,0
43,42,0.851385,0.744493,0.714569,,0
43,43,0.944282,0.900585,0.624279,51.59064706641377,1
43,44,0.850633,0.746667,0.535962,,0
43,45,0.875676,0.810000,0.775579,,0
43,46,0.952381,0.923529,0.631787,,0
43,47,0.935933,0.888889,0.561288,,0
43,48,0.914127,0.863874,0.755178,,0
43,49,0.806061,0.776471,0.597661,,0
43,50,0.852041,0.752252,0.563552,,0
43,51,0.869333,0.795122,0.859601,,0
43,52,0.875399,0.805882,0.361695,,0
43,53,0.951009,0.926554,0.643651,,0
43,54,0.872521,0.808743,0.591487,,0
43,55,0.881250,0.829412,0.911218,,0
43,56,0.939828,0.910615,0.632542,,0
43,57,0.900804,0.827586,0.600142,,0
43,58,0.935385,0.894118,0.257954,,0
43,59,0.881250,0.829412,0.760225,,0
43,60,0.933735,0.894118,0.884764,,0
43,61,0.727273,0.713450,0.675626,,0
43,62,0.884097,0.815920,0.335000,,0
43,63,0.895442,0.822660,0.253074,,0
43,64,0.910082,0.837563,0.816962,,0
43,65,0.857971,0.822857,0.591953,,0
43,66,0.937143,0.911111,0.417310,,0
43,67,0.924791,0.878307,0.293569,,0
43,68,0.898072,0.844560,0.907140,,0
43,69,0.906593,0.850515,0.953394,,0
43,70,0.942857,0.916667,0.878549,,0
43,71,0.941520,0.906977,0.386488,,0
43,72,0.914634,0.882353,0.869137,,0
43,73,0.724359,0.664706,0.885922,,0
43,74,0.875989,0.794258,0.821849,,0
43,75,0.911602,0.859375,0.274273,,0
43,76,0.860841,0.782353,0.832166,,0
43,77,0.878981,0.811765,0.319782,,0
43,78,0.887097,0.811881,0.868581,,0
43,79,0.922652,0.869792,0.867976,,0
43,80,0.932584,0.881720,0.493393,,0
44,1,0.901587,0.855346,0.543743,,0
44,2,0.891986,0.805031,0.519643,,0
44,3,0.753012,0.710983,0.656574,,0
44,4,0.898462,0.867470,0.850093,,0
44,5,0.860000,0.805031,0.695200,,0
44,6,0.885542,0.849711,0.513272,,0
44,7,0.783217,0.704403,0.411108,,0
44,8,0.785146,0.678899,0.773290,,0
44,9,0.853186,0.757426,0.863344,,0
44,10,0.805556,0.721393,0.404290,,0
44,11,0.872093,0.810811,0.741364,,0
44,12,0.788530,0.691824,0.339226,,0
44,13,0.807122,0.747191,0.561231,,0
44,14,0.922581,0.880503,0.669936,,0
44,15,0.913333,0.861635,0.645622,,0
44,16,0.881459,0.835294,0.426056,,0
44,17,0.816438,0.718447,0.456667,,0
44,18,0.895954,0.823529,0.314102,,0
44,19,0.720988,0.593496,0.430880,,0
44,20,0.864553,0.792553,0.686747,,0
44,21,0.875000,0.830508,0.593807,,0
44,22,0.819945,0.732673,0.499137,,0
44,23,0.822785,0.761006,0.434450,,0
44,24,0.920128,0.899371,0.962040,,0
44,25,0.900000,0.894410,0.476570,,0
44,26,0.786280,0.677273,0.796491,,0
44,27,0.827778,0.741294,0.625405,,0
44,28,0.883582,0.840909,0.598838,,0
44,29,0.760976,0.621514,0.706546,,0
44,30,0.764398,0.650224,0.471597,,0
44,31,0.868035,0.807692,0.388186,,0
44,32,0.816054,0.767296,0.668612,,0
44,33,0.886228,0.840000,0.343575,,0
44,34,0.811828,0.704225,0.488694,,0
44,35,0.847059,0.790055,0.281801,,0
44,36,0.759162,0.650224,0.633899,,0
44,37,0.875000,0.830508,0.546194,,0
44,38,0.887500,0.826087,0.918963,,0
44,39,0.870056,0.779487,0.497017,,0
44,40,0.915825,0.855346,0.544009,,0
44,41,0.881657,0.826816,0.554058,,0
44,42,0.792746,0.674009,0.533716,,0
44,43,0.890909,0.847953,0.530885,,0
44,44,0.781250,0.666667,0.468871,37.75470877721977,1
44,45,0.796657,0.715000,0.547300,,0
44,46,0.892308,0.867470,0.525928,,0
44,47,0.850575,0.777778,0.508701,,0
44,48,0.851429,0.769634,0.705347,,0
44,49,0.852665,0.775000,0.438353,,0
44,50,0.792651,0.680180,0.662827,,0
44,51,0.802198,0.712195,0.582875,,0
44,52,0.894040,0.836478,0.536733,,0
44,53,0.875000,0.830508,0.511952,,0
44,54,0.865497,0.781421,0.525081,,0
44,55,0.906149,0.855346,0.594709,,0
44,56,0.893491,0.832402,0.487212,,0
44,57,0.812155,0.724138,0.742079,,0
44,58,0.923567,0.886792,0.404322,,0
44,59,0.919094,0.849057,0.935213,,0
44,60,0.915888,0.888889,0.648049,,0
44,61,0.793939,0.730994,0.554264,,0
44,62,0.805556,0.721393,0.368894,,0
44,63,0.823204,0.733990,0.389075,,0
44,64,0.842697,0.761421,0.620740,,0
44,65,0.874251,0.800000,0.446538,,0
44,66,0.861357,0.811111,0.449866,,0
44,67,0.844828,0.772487,0.444833,,0
44,68,0.829545,0.756477,0.625980,,0
44,69,0.832861,0.757732,0.782639,,0
44,70,0.867257,0.811111,0.732776,,0
44,71,0.912387,0.854651,0.546792,,0
44,72,0.914826,0.861635,0.820362,,0
44,73,0.803987,0.742138,0.859202,,0
44,74,0.815217,0.717703,0.769403,,0
44,75,0.860399,0.786458,0.422644,,0
44,76,0.892617,0.830189,0.572078,,0
44,77,0.910891,0.855346,0.522248,,0
44,78,0.831025,0.742574,0.567967,,0
44,79,0.860399,0.781250,0.916070,,0
44,80,0.881159,0.817204,0.437110,,0
45,1,0.786096,0.674312,0.680732,,0
45,2,0.739884,0.587156,0.787506,,0
45,3,0.680307,0.610092,0.708302,,0
45,4,0.859375,0.756881,0.483828,,0
45,5,0.752089,0.619266,0.617156,,0
45,6,0.869565,0.775229,0.719551,,0
45,7,0.689855,0.536697,0.935223,,0
45,8,0.903670,0.885321,0.468001,,0
45,9,0.876190,0.821101,0.457801,,0
45,10,0.935561,0.880734,0.840186,,0
45,11,0.893300,0.825688,0.344852,,0
45,12,0.698225,0.541284,0.951916,,0
45,13,0.737374,0.669725,0.647589,,0
45,14,0.818428,0.692661,0.432297,,0
45,15,0.785515,0.646789,0.554081,,0
45,16,0.840206,0.747706,0.880236,,0
45,17,0.919811,0.871560,0.704519,,0
45,18,0.844444,0.770642,0.937458,,0
45,19,0.849138,0.800813,0.741805,,0
45,20,0.896552,0.830275,0.546749,,0
45,21,0.896203,0.811927,0.541970,,0
45,22,0.909524,0.853211,0.765463,,0
45,23,0.757333,0.642202,0.845850,,0
45,24,0.806452,0.688073,0.295189,,0
45,25,0.849604,0.738532,0.727800,,0
45,26,0.899543,0.863636,0.571696,,0
45,27,0.921241,0.871560,0.653624,,0
45,28,0.847716,0.761468,0.614244,,0
45,29,0.869936,0.812749,0.747869,,0
45,30,0.879819,0.865471,0.819162,,0
45,31,0.895000,0.821101,0.778418,,0
45,32,0.731844,0.600917,0.571437,,0
45,33,0.875318,0.788991,0.837327,,0
45,34,0.904872,0.857798,0.648524,,0
45,35,0.907268,0.830275,0.895845,,0
45,36,0.888889,0.874439,0.460837,,0
45,37,0.870886,0.788991,0.606726,,0
45,38,0.807388,0.697248,0.402792,,0
45,39,0.852300,0.798165,0.685495,,0
45,40,0.775281,0.633028,0.621208,,0
45,41,0.876574,0.793578,0.628911,,0
45,42,0.894382,0.859031,0.734058,,0
45,43,0.868895,0.775229,0.769013,,0
45,44,0.907449,0.875556,0.872026,,0
45,45,0.923445,0.885321,0.517585,48.23194747129146,1
45,46,0.864583,0.761468,0.785328,,0
45,47,0.914005,0.848624,0.749853,,0
45,48,0.899756,0.834862,0.467961,,0
45,49,0.761905,0.660550,0.904166,,0
45,50,0.904545,0.869369,0.557436,,0
45,51,0.921986,0.880734,0.656576,,0
45,52,0.792244,0.655963,0.657357,,0
45,53,0.896203,0.811927,0.730140,,0
45,54,0.822943,0.756881,0.781205,,0
45,55,0.809783,0.683486,0.477416,,0
45,56,0.886650,0.807339,0.676473,,0
45,57,0.931116,0.880734,0.621315,,0
45,58,0.831099,0.711009,0.776418,,0
45,59,0.798913,0.674312,0.376122,,0
45,60,0.836842,0.729358,0.334073,,0
45,61,0.704370,0.623853,0.477321,,0
45,62,0.930788,0.876147,0.832195,,0
45,63,0.926366,0.871560,0.574243,,0
45,64,0.910843,0.862385,0.676525,,0
45,65,0.804071,0.720183,0.666755,,0
45,66,0.899497,0.821101,0.582031,,0
45,67,0.909091,0.848624,0.822449,,0
45,68,0.939173,0.885321,0.603440,,0
45,69,0.917476,0.862385,0.460240,,0
45,70,0.899497,0.821101,0.419214,,0
45,71,0.866667,0.775229,0.658587,,0
45,72,0.829787,0.715596,0.711554,,0
45,73,0.700000,0.577982,0.352697,,0
45,74,0.932084,0.880734,0.400855,,0
45,75,0.902439,0.844037,0.754631,,0
45,76,0.778711,0.637615,0.777122,,0
45,77,0.790055,0.655963,0.661572,,0
45,78,0.928571,0.876147,0.560850,,0
45,79,0.897561,0.834862,0.445400,,0
45,80,0.871287,0.807339,0.448359,,0
46,1,0.774194,0.711538,0.913728,,0
46,2,0.723404,0.662338,0.774540,,0
46,3,0.807339,0.716763,0.676820,,0
46,4,0.681250,0.650602,0.597866,,0
46,5,0.806780,0.740260,0.779381,,0
46,6,0.691131,0.653179,0.900622,,0
46,7,0.811388,0.694805,0.501396,,0
46,8,0.591398,0.504587,0.693773,,0
46,9,0.713483,0.613861,0.446611,,0
46,10,0.597183,0.527363,0.473972,,0
46,11,0.654867,0.600000,0.516884,,0
46,12,0.817518,0.701299,0.544417,,0
46,13,0.819277,0.724719,0.841251,,0
46,14,0.695082,0.675325,0.512032,,0
46,15,0.738983,0.701299,0.266450,,0
46,16,0.697531,0.658824,0.592253,,0
46,17,0.644444,0.558252,0.566582,,0
46,18,0.739003,0.663102,0.480620,,0
46,19,0.530000,0.430894,0.713216,,0
46,20,0.695906,0.617021,0.392274,,0
46,21,0.646526,0.604520,0.837295,,0
46,22,0.634831,0.554455,0.567118,,0
46,23,0.778135,0.719745,0.445190,,0
46,24,0.727273,0.701299,0.423080,,0
46,25,0.653968,0.639752,0.798534,,0
46,26,0.588235,0.500000,0.459093,,0
46,27,0.642254,0.567164,0.819881,,0
46,28,0.678788,0.630682,0.848600,,0
46,29,0.617284,0.498008,0.754439,,0
46,30,0.557029,0.470852,0.621562,,0
46,31,0.654762,0.604396,0.492324,,0
46,32,0.782313,0.720779,0.660158,,0
46,33,0.686930,0.640000,0.750505,,0
46,34,0.615804,0.530516,0.319645,,0
46,35,0.626866,0.580110,0.507189,,0
46,36,0.562334,0.475336,0.884217,,0
46,37,0.682779,0.632768,0.419500,,0
46,38,0.749206,0.670807,0.602319,,0
46,39,0.744986,0.651282,0.698687,,0
46,40,0.719178,0.681818,0.942154,,0
46,41,0.696697,0.642458,0.919407,,0
46,42,0.608924,0.511013,0.711752,,0
46,43,0.695385,0.649123,0.719799,,0
46,44,0.601583,0.506667,0.591696,,0
46,45,0.581921,0.515000,0.896324,,0
46,46,0.681250,0.656627,0.707560,47.77489289459019,1
46,47,0.653061,0.592593,0.676958,,0
46,48,0.660870,0.596859,0.787468,,0
46,49,0.783439,0.700000,0.572330,,0
46,50,0.617021,0.522523,0.292477,,0
46,51,0.596100,0.521951,0.651595,,0
46,52,0.734007,0.694805,0.344049,,0
46,53,0.652568,0.610169,0.836041,,0
46,54,0.765579,0.666667,0.696953,,0
46,55,0.750000,0.714286,0.696603,,0
46,56,0.678679,0.625698,0.750430,,0
46,57,0.621849,0.541872,0.345965,,0
46,58,0.699029,0.696774,0.342690,,0
46,59,0.743421,0.707792,0.410921,,0
46,60,0.696203,0.666667,0.527618,,0
46,61,0.800000,0.701754,0.898053,,0
46,62,0.602817,0.532338,0.426029,,0
46,63,0.627451,0.551724,0.260105,,0
46,64,0.649573,0.578680,0.718800,,0
46,65,0.747720,0.680000,0.918090,,0
46,66,0.640719,0.594444,0.249116,,0
46,67,0.653061,0.592593,0.397743,,0
46,68,0.610951,0.549223,0.672037,,0
46,69,0.649425,0.577320,0.594612,,0
46,70,0.652695,0.605556,0.765321,,0
46,71,0.711656,0.668605,0.368995,,0
46,72,0.724359,0.702532,0.706003,,0
46,73,0.804054,0.727273,0.531884,,0
46,74,0.611570,0.531100,0.805272,,0
46,75,0.658960,0.593750,0.335173,,0
46,76,0.750853,0.707792,0.642016,,0
46,77,0.744966,0.701299,0.313601,,0
46,78,0.634831,0.559406,0.828023,,0
46,79,0.687861,0.619792,0.614699,,0
46,80,0.705882,0.645161,0.876473,,0
47,1,0.780627,0.702564,0.427833,,0
47,2,0.792570,0.656410,0.390477,,0
47,3,0.668478,0.630769,0.396753,,0
47,4,0.886427,0.820513,0.368343,,0
47,5,0.755952,0.646154,0.395937,,0
47,6,0.896739,0.841026,0.375866,,0
47,7,0.708075,0.584615,0.506453,,0
47,8,0.895884,0.848624,0.592387,,0
47,9,0.891688,0.821782,0.615790,,0
47,10,0.914141,0.900498,0.544191,,0
47,11,0.926316,0.887179,0.354194,,0
47,12,0.717460,0.579487,0.562598,,0
47,13,0.729223,0.697436,0.263915,,0
47,14,0.855491,0.758974,0.735552,,0
47,15,0.815476,0.702564,0.900061,,0
47,16,0.882192,0.825641,0.490912,,0
47,17,0.917706,0.873786,0.296265,,0
47,18,0.863874,0.825641,0.555410,,0
47,19,0.829932,0.743902,0.394847,,0
47,20,0.908616,0.866667,0.802546,,0
47,21,0.935484,0.892308,0.278976,,0
47,22,0.911839,0.866337,0.250420,,0
47,23,0.778409,0.687179,0.849861,,0
